0,1,2,3,4,5,6,7
535.014988,anon,1,RF,1000r,20f,0,.csv
527.135003,anon,1,RF,1000r,20f,1,.csv
527.303459,anon,1,RF,1000r,20f,2,.csv
841.375775,anon,1,RF,5000r,10f,0,.csv
842.156719,anon,1,RF,5000r,10f,1,.csv
840.530807,anon,1,RF,5000r,10f,2,.csv
1033.627603,anon,1,RF,5000r,15f,0,.csv
1003.299678,anon,1,RF,5000r,15f,1,.csv
1014.8233899999999,anon,1,RF,5000r,15f,2,.csv
1046.256598,anon,1,RF,5000r,20f,0,.csv
992.8907069999999,anon,1,RF,5000r,20f,1,.csv
993.5297439999999,anon,1,RF,5000r,20f,2,.csv
3.2191699999999996,anon,2,KNN,10000r,10f,0,.csv
3.3095619999999997,anon,2,KNN,10000r,10f,1,.csv
3.176262,anon,2,KNN,10000r,10f,2,.csv
3.9598899999999997,anon,2,KNN,10000r,15f,0,.csv
4.2719,anon,2,KNN,10000r,15f,1,.csv
3.8733419999999996,anon,2,KNN,10000r,15f,2,.csv
7.2490049999999995,anon,2,KNN,10000r,20f,0,.csv
7.811808999999999,anon,2,KNN,10000r,20f,1,.csv
7.123151,anon,2,KNN,10000r,20f,2,.csv
0.329467,anon,2,KNN,1000r,10f,0,.csv
0.327269,anon,2,KNN,1000r,10f,1,.csv
0.351927,anon,2,KNN,1000r,10f,2,.csv
0.35772699999999996,anon,2,KNN,1000r,15f,0,.csv
0.346802,anon,2,KNN,1000r,15f,1,.csv
0.375365,anon,2,KNN,1000r,15f,2,.csv
0.660095,anon,2,KNN,1000r,20f,0,.csv
0.673277,anon,2,KNN,1000r,20f,1,.csv
0.584289,anon,2,KNN,1000r,20f,2,.csv
1.596797,anon,2,KNN,5000r,10f,0,.csv
1.5351519999999999,anon,2,KNN,5000r,10f,1,.csv
1.658137,anon,2,KNN,5000r,10f,2,.csv
1.631343,anon,2,KNN,5000r,15f,0,.csv
1.574887,anon,2,KNN,5000r,15f,1,.csv
1.555111,anon,2,KNN,5000r,15f,2,.csv
2.18017,anon,2,KNN,5000r,20f,0,.csv
2.206538,anon,2,KNN,5000r,20f,1,.csv
2.2755069999999997,anon,2,KNN,5000r,20f,2,.csv
87.18489699999999,anon,2,Logistic,10000r,10f,0,.csv
90.750501,anon,2,Logistic,10000r,10f,1,.csv
85.910241,anon,2,Logistic,10000r,10f,2,.csv
110.68874199999999,anon,2,Logistic,10000r,15f,0,.csv
102.928936,anon,2,Logistic,10000r,15f,1,.csv
122.99816,anon,2,Logistic,10000r,15f,2,.csv
142.927979,anon,2,Logistic,10000r,20f,0,.csv
139.44153799999998,anon,2,Logistic,10000r,20f,1,.csv
122.07543199999999,anon,2,Logistic,10000r,20f,2,.csv
2.098016,anon,2,Logistic,1000r,10f,0,.csv
2.046747,anon,2,Logistic,1000r,10f,1,.csv
2.036066,anon,2,Logistic,1000r,10f,2,.csv
2.291254,anon,2,Logistic,1000r,15f,0,.csv
2.169245,anon,2,Logistic,1000r,15f,1,.csv
2.204401,anon,2,Logistic,1000r,15f,2,.csv
4.275685,anon,2,Logistic,1000r,20f,0,.csv
4.3140149999999995,anon,2,Logistic,1000r,20f,1,.csv
4.549733,anon,2,Logistic,1000r,20f,2,.csv
13.689784,anon,2,Logistic,5000r,10f,0,.csv
13.534267,anon,2,Logistic,5000r,10f,1,.csv
13.715295999999999,anon,2,Logistic,5000r,10f,2,.csv
23.548707,anon,2,Logistic,5000r,15f,0,.csv
23.883117,anon,2,Logistic,5000r,15f,1,.csv
21.908941,anon,2,Logistic,5000r,15f,2,.csv
54.926251,anon,2,Logistic,5000r,20f,0,.csv
52.804795999999996,anon,2,Logistic,5000r,20f,1,.csv
52.347338,anon,2,Logistic,5000r,20f,2,.csv
1325.717432,anon,2,RF,10000r,10f,0,.csv
1288.505612,anon,2,RF,10000r,10f,1,.csv
1282.618115,anon,2,RF,10000r,10f,2,.csv
1773.847571,anon,2,RF,10000r,15f,0,.csv
1709.228535,anon,2,RF,10000r,15f,1,.csv
1752.339874,anon,2,RF,10000r,15f,2,.csv
2382.956912,anon,2,RF,10000r,20f,0,.csv
2398.257288,anon,2,RF,10000r,20f,1,.csv
2261.521433,anon,2,RF,10000r,20f,2,.csv
448.989147,anon,2,RF,1000r,10f,0,.csv
454.079281,anon,2,RF,1000r,10f,1,.csv
453.617552,anon,2,RF,1000r,10f,2,.csv
453.104858,anon,2,RF,1000r,15f,0,.csv
445.179464,anon,2,RF,1000r,15f,1,.csv
444.869039,anon,2,RF,1000r,15f,2,.csv
555.461774,anon,2,RF,1000r,20f,0,.csv
547.747437,anon,2,RF,1000r,20f,1,.csv
548.008058,anon,2,RF,1000r,20f,2,.csv
882.8054179999999,anon,2,RF,5000r,10f,0,.csv
878.0957139999999,anon,2,RF,5000r,10f,1,.csv
871.36105,anon,2,RF,5000r,10f,2,.csv
957.8893939999999,anon,2,RF,5000r,15f,0,.csv
927.7226009999999,anon,2,RF,5000r,15f,1,.csv
938.861488,anon,2,RF,5000r,15f,2,.csv
1060.773347,anon,2,RF,5000r,20f,0,.csv
1050.329098,anon,2,RF,5000r,20f,1,.csv
1044.601695,anon,2,RF,5000r,20f,2,.csv
809.788088,idle,0,.csv,,,,
799.227995,idle,1,.csv,,,,
781.3077529999999,idle,2,.csv,,,,
12.497098999999999,orig,1,KNN,10000r,10f,0,.csv
12.621001,orig,1,KNN,10000r,10f,1,.csv
13.003566999999999,orig,1,KNN,10000r,10f,2,.csv
13.804101999999999,orig,1,KNN,10000r,15f,0,.csv
13.494655,orig,1,KNN,10000r,15f,1,.csv
13.499293999999999,orig,1,KNN,10000r,15f,2,.csv
27.093619,orig,1,KNN,10000r,20f,0,.csv
26.843743,orig,1,KNN,10000r,20f,1,.csv
27.132376999999998,orig,1,KNN,10000r,20f,2,.csv
1.24487,orig,1,KNN,1000r,10f,0,.csv
1.3128009999999999,orig,1,KNN,1000r,10f,1,.csv
1.3138999999999998,orig,1,KNN,1000r,10f,2,.csv
1.665767,orig,1,KNN,1000r,15f,0,.csv
1.621395,orig,1,KNN,1000r,15f,1,.csv
1.533077,orig,1,KNN,1000r,15f,2,.csv
1.497066,orig,1,KNN,1000r,20f,0,.csv
1.48541,orig,1,KNN,1000r,20f,1,.csv
1.401486,orig,1,KNN,1000r,20f,2,.csv
2.700554,orig,1,KNN,5000r,10f,0,.csv
2.7614069999999997,orig,1,KNN,5000r,10f,1,.csv
2.6034479999999998,orig,1,KNN,5000r,10f,2,.csv
10.847385,orig,1,KNN,5000r,15f,0,.csv
10.18015,orig,1,KNN,5000r,15f,1,.csv
10.303562999999999,orig,1,KNN,5000r,15f,2,.csv
17.219621999999998,orig,1,KNN,5000r,20f,0,.csv
17.336503,orig,1,KNN,5000r,20f,1,.csv
16.005146,orig,1,KNN,5000r,20f,2,.csv
126.07243,orig,1,Logistic,10000r,10f,0,.csv
139.353648,orig,1,Logistic,10000r,10f,1,.csv
138.279065,orig,1,Logistic,10000r,10f,2,.csv
170.799368,orig,1,Logistic,10000r,15f,0,.csv
175.16196599999998,orig,1,Logistic,10000r,15f,1,.csv
188.34796799999998,orig,1,Logistic,10000r,15f,2,.csv
273.791902,orig,1,Logistic,10000r,20f,0,.csv
258.341136,orig,1,Logistic,10000r,20f,1,.csv
252.289332,orig,1,Logistic,10000r,20f,2,.csv
4.241567,orig,1,Logistic,1000r,10f,0,.csv
4.2728779999999995,orig,1,Logistic,1000r,10f,1,.csv
7.8611249999999995,orig,1,Logistic,1000r,10f,2,.csv
7.228740999999999,orig,1,Logistic,1000r,15f,0,.csv
6.613874,orig,1,Logistic,1000r,15f,1,.csv
6.497053999999999,orig,1,Logistic,1000r,15f,2,.csv
6.357345,orig,1,Logistic,1000r,20f,0,.csv
6.199326,orig,1,Logistic,1000r,20f,1,.csv
6.190841,orig,1,Logistic,1000r,20f,2,.csv
33.355565999999996,orig,1,Logistic,5000r,10f,0,.csv
40.449237,orig,1,Logistic,5000r,10f,1,.csv
33.441625,orig,1,Logistic,5000r,10f,2,.csv
86.024377,orig,1,Logistic,5000r,15f,0,.csv
80.081582,orig,1,Logistic,5000r,15f,1,.csv
102.936139,orig,1,Logistic,5000r,15f,2,.csv
98.297844,orig,1,Logistic,5000r,20f,0,.csv
102.966594,orig,1,Logistic,5000r,20f,1,.csv
120.81335,orig,1,Logistic,5000r,20f,2,.csv
3594.555007,orig,1,RF,10000r,10f,0,.csv
3607.1865049999997,orig,1,RF,10000r,10f,1,.csv
3706.617953,orig,1,RF,10000r,10f,2,.csv
5021.967122999999,orig,1,RF,10000r,15f,0,.csv
4851.286225,orig,1,RF,10000r,15f,1,.csv
4950.593832,orig,1,RF,10000r,15f,2,.csv
10520.754073,orig,1,RF,10000r,20f,0,.csv
10399.909167,orig,1,RF,10000r,20f,1,.csv
10441.806948,orig,1,RF,10000r,20f,2,.csv
713.1419129999999,orig,1,RF,1000r,10f,0,.csv
713.552495,orig,1,RF,1000r,10f,1,.csv
719.6754649999999,orig,1,RF,1000r,10f,2,.csv
767.6515989999999,orig,1,RF,1000r,15f,0,.csv
748.439856,orig,1,RF,1000r,15f,1,.csv
746.857525,orig,1,RF,1000r,15f,2,.csv
761.954349,orig,1,RF,1000r,20f,0,.csv
749.551487,orig,1,RF,1000r,20f,1,.csv
761.4930459999999,orig,1,RF,1000r,20f,2,.csv
1353.3197169999999,orig,1,RF,5000r,10f,0,.csv
1378.669078,orig,1,RF,5000r,10f,1,.csv
1357.4202309999998,orig,1,RF,5000r,10f,2,.csv
3216.6441689999997,orig,1,RF,5000r,15f,0,.csv
3106.8039369999997,orig,1,RF,5000r,15f,1,.csv
2855.878553,orig,1,RF,5000r,15f,2,.csv
4345.686812,orig,1,RF,5000r,20f,0,.csv
4597.5590919999995,orig,1,RF,5000r,20f,1,.csv
4416.977523,orig,1,RF,5000r,20f,2,.csv
29.228196999999998,orig,2,KNN,10000r,10f,0,.csv
29.27733,orig,2,KNN,10000r,10f,1,.csv
27.906972,orig,2,KNN,10000r,10f,2,.csv
22.620791,orig,2,KNN,10000r,15f,0,.csv
22.083073,orig,2,KNN,10000r,15f,1,.csv
22.434573999999998,orig,2,KNN,10000r,15f,2,.csv
21.244391,orig,2,KNN,10000r,20f,0,.csv
21.291938,orig,2,KNN,10000r,20f,1,.csv
21.567083999999998,orig,2,KNN,10000r,20f,2,.csv
1.144101,orig,2,KNN,1000r,10f,0,.csv
1.1298789999999999,orig,2,KNN,1000r,10f,1,.csv
1.1111419999999999,orig,2,KNN,1000r,10f,2,.csv
1.308651,orig,2,KNN,1000r,15f,0,.csv
1.249448,orig,2,KNN,1000r,15f,1,.csv
1.263669,orig,2,KNN,1000r,15f,2,.csv
1.717647,orig,2,KNN,1000r,20f,0,.csv
1.6203569999999998,orig,2,KNN,1000r,20f,1,.csv
1.610469,orig,2,KNN,1000r,20f,2,.csv
5.697495,orig,2,KNN,5000r,10f,0,.csv
5.708847,orig,2,KNN,5000r,10f,1,.csv
5.98912,orig,2,KNN,5000r,10f,2,.csv
9.519993999999999,orig,2,KNN,5000r,15f,0,.csv
8.8256,orig,2,KNN,5000r,15f,1,.csv
9.029884,orig,2,KNN,5000r,15f,2,.csv
13.634303,orig,2,KNN,5000r,20f,0,.csv
12.868253,orig,2,KNN,5000r,20f,1,.csv
12.944607999999999,orig,2,KNN,5000r,20f,2,.csv
163.744331,orig,2,Logistic,10000r,10f,0,.csv
163.785957,orig,2,Logistic,10000r,10f,1,.csv
178.44259699999998,orig,2,Logistic,10000r,10f,2,.csv
238.848021,orig,2,Logistic,10000r,15f,0,.csv
228.50368699999999,orig,2,Logistic,10000r,15f,1,.csv
249.373019,orig,2,Logistic,10000r,15f,2,.csv
268.871198,orig,2,Logistic,10000r,20f,0,.csv
263.820859,orig,2,Logistic,10000r,20f,1,.csv
254.306783,orig,2,Logistic,10000r,20f,2,.csv
4.012929,orig,2,Logistic,1000r,10f,0,.csv
3.932546,orig,2,Logistic,1000r,10f,1,.csv
3.9161279999999996,orig,2,Logistic,1000r,10f,2,.csv
6.428328,orig,2,Logistic,1000r,15f,0,.csv
5.5059059999999995,orig,2,Logistic,1000r,15f,1,.csv
5.718247,orig,2,Logistic,1000r,15f,2,.csv
16.437518999999998,orig,2,Logistic,1000r,20f,0,.csv
15.652913999999999,orig,2,Logistic,1000r,20f,1,.csv
23.66205,orig,2,Logistic,1000r,20f,2,.csv
56.280128999999995,orig,2,Logistic,5000r,10f,0,.csv
55.102641999999996,orig,2,Logistic,5000r,10f,1,.csv
54.744122,orig,2,Logistic,5000r,10f,2,.csv
84.000946,orig,2,Logistic,5000r,15f,0,.csv
76.183887,orig,2,Logistic,5000r,15f,1,.csv
74.625969,orig,2,Logistic,5000r,15f,2,.csv
97.29101,orig,2,Logistic,5000r,20f,0,.csv
88.620014,orig,2,Logistic,5000r,20f,1,.csv
94.57306,orig,2,Logistic,5000r,20f,2,.csv
8801.196402,orig,2,RF,10000r,10f,0,.csv
8862.085528,orig,2,RF,10000r,10f,1,.csv
8575.589069,orig,2,RF,10000r,10f,2,.csv
7588.257796,orig,2,RF,10000r,15f,0,.csv
7448.669529,orig,2,RF,10000r,15f,1,.csv
7438.296143,orig,2,RF,10000r,15f,2,.csv
8138.478494999999,orig,2,RF,10000r,20f,0,.csv
7955.754779,orig,2,RF,10000r,20f,1,.csv
7783.780793999999,orig,2,RF,10000r,20f,2,.csv
681.642176,orig,2,RF,1000r,10f,0,.csv
678.815339,orig,2,RF,1000r,10f,1,.csv
681.835107,orig,2,RF,1000r,10f,2,.csv
728.100736,orig,2,RF,1000r,15f,0,.csv
716.783505,orig,2,RF,1000r,15f,1,.csv
703.9208669999999,orig,2,RF,1000r,15f,2,.csv
808.965275,orig,2,RF,1000r,20f,0,.csv
791.130176,orig,2,RF,1000r,20f,1,.csv
793.772749,orig,2,RF,1000r,20f,2,.csv
1887.658132,orig,2,RF,5000r,10f,0,.csv
1967.232575,orig,2,RF,5000r,10f,1,.csv
1950.145032,orig,2,RF,5000r,10f,2,.csv
2944.292634,orig,2,RF,5000r,15f,0,.csv
2982.983696,orig,2,RF,5000r,15f,1,.csv
2950.3495629999998,orig,2,RF,5000r,15f,2,.csv
4211.091941,orig,2,RF,5000r,20f,0,.csv
4236.481342,orig,2,RF,5000r,20f,1,.csv
4195.306093,orig,2,RF,5000r,20f,2,.csv
